,Gender,Age,Debt,Married,Bank Customer,Education,Ethnicity,Years Employed,Prior Default,Employed,Credit Score,Driving License,Citizenship,Zip Code,Income,Approved,Gender_encoded,Married_encoded,Bank Customer_encoded,Education_encoded,Ethnicity_encoded,Prior Default_encoded,Employed_encoded,Driving License_encoded,Citizenship_encoded,Approved_encoded
138,1,-1.0754339280219922,0.9531055072341049,0,0,0,0,-0.17894442128386204,0,0,0.7408299319472283,1,0,-0.8371273890643933,-0.0801689183241168,0,0,1,0,12,7,1,1,1,0,0
139,1,-0.392426892299199,1.7571976000991476,0,0,1,1,0.8302995144506837,0,0,-0.08231443688302535,0,0,-1.0696389246432132,0.7649568335336124,0,0,1,0,10,3,1,1,0,0,0
140,1,-0.02686193992840888,-0.2027768762593938,0,0,4,1,-0.4779796615015052,0,0,1.3581882085699186,1,0,-0.017524226149053527,-0.19541333903198896,0,0,1,0,2,3,1,1,1,0,0
141,1,2.1048967315178855,2.259755158139799,0,0,13,3,-0.6648766866375322,0,0,2.592904761815299,0,0,-1.0696389246432132,-0.14797105250724824,0,0,1,0,7,2,1,1,0,0,0
142,0,0.9651445705465993,-0.8983165365876556,1,1,4,1,-0.14156501625665663,0,0,1.1524021163623552,0,0,-0.4883600856961636,-0.12338557608956885,0,1,2,2,2,3,1,1,0,0,0
143,0,-0.7799426270294365,1.2546400420584958,0,0,0,0,-0.06680620620224584,0,0,-0.2881005290905888,0,0,-0.6046158534855736,-0.14201675743734152,0,1,1,0,12,7,1,1,0,0,0
144,0,-0.36456628391990104,-0.6219098796652972,0,0,4,1,0.8557175098691834,0,0,1.3581882085699186,0,0,1.2496636427555143,-0.036568112489638496,0,1,1,0,2,3,1,1,0,0,0
145,0,0.10653127594823038,-0.45405565527971964,0,0,4,1,0.15747022396098656,0,0,0.7408299319472283,0,0,-0.13959278232793393,0.20256406047919623,0,1,1,0,2,3,1,1,0,0,0
146,0,-0.7022706279113932,-0.6550786784959802,0,0,1,0,0.04533200887937036,0,0,0.12347165532453808,1,0,-1.0696389246432132,-0.08362625094535296,0,1,1,0,10,7,1,1,1,0,0
147,1,0.7397269209322782,0.559100381730234,1,1,1,1,1.727405235103613,0,0,2.387118669607736,0,0,-1.0696389246432132,0.24635694034818764,0,0,2,2,10,3,1,1,0,0,0
148,1,-0.09018150442681366,0.350036437585323,0,0,6,2,0.5312642742330406,0,0,0.9466160241547917,1,0,-1.0696389246432132,0.3932935767507246,0,0,1,0,1,0,1,1,1,0,0
149,1,1.7950529959056911,2.0587321349235386,0,0,6,0,0.9798171345595054,0,0,2.387118669607736,0,0,-1.0696389246432132,0.22714953689687561,0,0,1,0,1,7,1,1,0,0,0
150,1,1.2749883061587937,-0.8641426226408914,0,0,4,1,-0.5407770619472103,0,0,1.7697603929850454,1,0,1.4879879667238047,-0.19426089482491024,0,0,1,0,2,3,1,1,1,0,0
151,1,2.259396468893993,1.0536170188422351,0,0,1,0,0.5312642742330406,0,0,2.387118669607736,0,0,-1.0696389246432132,0.11228926425802971,0,0,1,0,10,7,1,1,0,0,0
152,0,0.48644866293865907,0.350036437585323,0,0,2,1,0.6060230842874513,0,0,1.975546485192609,1,0,-0.5290496044224571,-0.19541333903198896,0,1,1,0,9,3,1,1,1,0,0
153,0,-0.7166230625310318,-0.45405565527971964,0,0,6,0,-0.3404234510013894,0,0,1.7697603929850454,1,0,-0.7208716212749835,0.2240763523446657,0,1,1,0,1,7,1,1,1,0,0
154,0,0.09977718906840069,-0.6550786784959802,0,0,4,1,0.9798171345595054,0,0,0.12347165532453808,1,0,-1.0696389246432132,-0.19541333903198896,0,1,1,0,2,3,1,1,1,0,0
155,1,-0.8356638437880325,1.355151553666626,1,1,13,4,-0.6648766866375322,0,0,1.7697603929850454,1,0,-1.0696389246432132,-0.19541333903198896,0,0,2,2,7,4,1,1,1,0,0
156,1,-0.25903367642255976,-0.3455032227429389,1,1,8,1,0.0946728235152815,0,0,-0.2881005290905888,0,0,-0.6627437373802785,-0.19541333903198896,0,0,2,2,13,3,1,1,0,0,0
157,1,3.1323621981120007,2.0587321349235386,0,0,10,5,-0.6648766866375322,0,0,2.387118669607736,0,0,-1.0696389246432132,0.45302860148430507,0,0,1,0,4,8,1,1,0,0,0
158,0,-0.3012467194214963,-0.5545671668878499,0,0,5,1,0.5806050888689517,0,0,-0.08231443688302535,1,0,-0.017524226149053527,-0.19541333903198896,0,1,1,0,8,3,1,1,1,0,0
159,0,0.21206388344557167,-0.9405313714630704,1,1,2,2,-0.6529152770288265,0,0,-0.2881005290905888,1,0,0.5579418244085255,0.18873472999425156,0,1,2,2,9,0,1,1,1,0,0
160,0,-0.3291073278007942,-0.5545671668878499,0,0,8,1,-0.365841446419889,0,0,0.3292577475321015,0,0,-0.2558485501173438,1.2535931773349904,0,1,1,0,13,3,1,1,0,0,0
161,0,1.0495706565444725,-0.5545671668878499,0,0,2,0,-0.14156501625665663,0,0,-0.08231443688302535,1,0,-1.0696389246432132,-0.19253222851429214,0,1,1,0,9,7,1,1,1,0,0
162,0,-0.5477708905352857,-0.6128638436205656,0,0,8,0,-0.16698301167515628,0,0,-0.2881005290905888,1,0,1.2264124891976325,-0.19157185834172655,0,1,1,0,13,7,1,1,1,0,0
163,0,0.036457624569995906,-0.6048229226919151,1,1,10,1,-0.6529152770288265,0,1,-0.49388662129815225,1,0,1.2147869124186914,-0.19541333903198896,0,1,2,2,4,3,1,0,1,0,0
164,1,2.449355162389207,2.3602666697479298,0,0,1,0,2.6245109557565427,0,1,-0.49388662129815225,1,0,-0.9475703684643327,1.833080539461074,0,0,1,0,10,7,1,0,1,0,0
165,1,0.7819399639312147,1.0536170188422351,0,0,1,1,-0.14156501625665663,0,1,-0.49388662129815225,0,0,-0.9010680613485688,-0.03464737214450729,0,0,1,0,10,3,1,0,0,0,0
166,0,-1.0332208850230558,0.9531055072341049,0,0,1,0,-0.365841446419889,0,1,-0.49388662129815225,1,0,-0.7208716212749835,-0.11858372522674085,0,1,1,0,10,7,1,0,1,0,0
167,1,0.06431823294929387,-0.8480607807835905,0,0,4,0,-0.6529152770288265,0,1,-0.49388662129815225,0,0,1.4879879667238047,1.9513981447211561,0,0,1,0,2,7,1,0,0,0,0
168,0,0.43072744618006314,-0.30328838786752416,0,0,1,1,2.0264404753212566,0,1,-0.49388662129815225,1,0,-0.47673450891722263,-0.0726780309781051,0,1,1,0,10,3,1,0,1,0,0
169,0,0.5008010975582976,-0.730462312202078,1,1,7,0,-0.21632382631106742,1,1,-0.49388662129815225,1,0,1.4356728712185702,-0.19541333903198896,0,1,2,2,3,7,0,0,1,0,0
170,1,-0.5477708905352857,-0.4460147343510692,1,1,11,0,-0.5901178765831214,0,1,-0.49388662129815225,1,0,1.08109277946087,-0.19541333903198896,0,0,2,2,0,7,1,0,1,0,0
171,0,0.8241530069301513,-0.9566132133203712,0,0,6,2,3.8206519166271153,0,1,-0.49388662129815225,0,0,-1.0696389246432132,-0.19541333903198896,0,1,1,0,1,0,1,0,0,0,0
172,0,2.062683688518949,1.5561745768828867,0,0,5,1,1.727405235103613,0,1,-0.49388662129815225,1,0,-0.9301320032959213,0.19411280296061895,0,1,1,0,8,3,1,0,1,0,0
173,1,1.541774737912072,1.77428455707253,0,0,5,1,1.8769228552124348,0,1,-0.49388662129815225,1,0,-1.0696389246432132,-0.19541333903198896,0,0,1,0,8,3,1,0,1,0,0
174,0,-0.7512377577901594,1.1541285304503655,0,0,1,1,-0.26566464094697856,0,1,-0.49388662129815225,0,0,-0.4883600856961636,-0.19541333903198896,0,1,1,0,10,3,1,0,0,0,0
175,0,-0.3856728054193693,-0.6550786784959802,1,1,0,0,-0.552738471555916,0,1,-0.49388662129815225,1,0,0.4416860566191156,0.009145507724484128,0,1,2,2,12,7,1,0,1,0,0
176,0,-0.5545249774151154,1.5561745768828867,0,0,11,0,0.23222903401539735,0,1,-0.49388662129815225,1,1,-0.9533831568538033,-0.19541333903198896,0,1,1,0,0,7,1,0,1,2,0
177,1,-0.46334480453741267,0.7852512828485271,0,0,11,0,-0.2417418217295671,0,1,-0.49388662129815225,0,0,-0.13959278232793393,-0.1666022338550209,0,0,1,0,0,7,1,0,0,0,0
178,1,-1.1100486232811198,0.9028497514300398,0,0,1,0,-0.30304404597418394,0,0,0.3292577475321015,0,0,-0.7208716212749835,-0.09169336039490401,0,0,1,0,10,7,1,1,0,0,0
179,0,-0.962302972784842,0.6857448863564782,0,0,11,0,-0.07876761581095157,0,0,2.387118669607736,0,0,-0.7208716212749835,-0.16506564157891596,0,1,1,0,0,7,1,1,0,0,0
180,0,1.3594143921566666,-0.8983165365876556,0,0,6,2,3.8206519166271153,0,0,3.6218352228531168,0,0,-1.0696389246432132,2.6856971786648147,0,1,1,0,1,0,1,1,0,0,0
181,1,-0.8711227999071393,-0.48722445411040266,0,0,9,2,-0.5153590665287107,0,0,0.3292577475321015,0,1,-0.6046158534855736,-0.19541333903198896,0,0,1,0,6,0,1,1,0,2,0
182,1,-0.9200899297859055,-0.3535441436715893,0,0,1,0,-0.6155358720016211,0,0,0.12347165532453808,0,0,-0.4883600856961636,-0.19426089482491024,0,0,1,0,10,7,1,1,0,0,0
183,1,2.1538638613966516,2.9633357393967117,0,0,6,0,0.9798171345595054,0,0,0.9466160241547917,0,0,-1.0696389246432132,0.38080876450737183,0,0,1,0,1,7,1,1,0,0,0
184,1,-0.7723442792896277,0.18218221319974534,0,0,1,0,0.10812940932507542,0,0,0.9466160241547917,0,0,-0.3197892224015193,0.43017179137724376,0,0,1,0,10,7,1,1,0,0,0
185,0,1.4505945650343692,0.7520824840178443,0,0,6,1,3.0730638160830077,0,0,1.3581882085699186,0,0,-0.017524226149053527,0.12246918808722508,0,1,1,0,1,3,1,1,0,0,0
186,0,0.7118663125529803,0.350036437585323,0,0,11,2,0.38174665412421893,0,0,-0.2881005290905888,0,0,-1.0696389246432132,-0.09937632177542882,0,1,1,0,0,0,1,1,0,0,0
187,0,0.7608334424317464,0.048501902760932,0,0,6,0,0.8302995144506837,0,0,0.9466160241547917,0,0,-1.0696389246432132,0.3932935767507246,0,1,1,0,1,7,1,1,0,0,0
188,1,-0.24468124180292117,-0.7475492691754602,0,0,6,0,0.08271141390657576,0,0,0.535043839739665,1,0,0.6741975921979354,0.07925253032177303,0,0,1,0,1,7,1,1,1,0,0
189,1,0.12763779744769865,-0.026881730945165747,0,0,1,1,-0.17894442128386204,0,0,-0.08231443688302535,0,0,-1.0696389246432132,-0.19541333903198896,0,0,1,0,10,3,1,1,0,0,0
190,0,-0.8643687130273096,1.1541285304503655,0,0,6,0,0.23222903401539735,0,1,-0.49388662129815225,1,0,-1.0696389246432132,-0.19541333903198896,0,1,1,0,1,7,1,0,1,0,0
191,0,0.8807184845487264,-0.9154034935610378,0,0,9,1,0.8676789194778891,0,1,-0.49388662129815225,0,0,1.2554764311449849,-0.19541333903198896,0,1,1,0,6,3,1,0,0,0,0
192,0,0.859611963049258,-0.763631111032761,0,0,8,0,0.08271141390657576,0,1,-0.49388662129815225,0,0,1.8948831539867392,-0.0801689183241168,0,1,1,0,13,7,1,0,0,0,0
193,0,-0.7512377577901594,-0.6379917215225981,1,1,0,0,0.257647029433897,0,0,0.7408299319472283,0,0,-0.6046158534855736,-0.19541333903198896,0,1,2,2,12,7,1,1,0,0,0
194,0,0.2475228395646785,-0.1444801995266782,1,1,9,2,1.8769228552124348,0,0,0.9466160241547917,1,0,0.0638548113035334,-0.19541333903198896,0,1,2,2,6,0,1,1,1,0,0
195,0,-0.280140197922028,0.05654282368958243,1,1,6,2,-0.21632382631106742,0,0,1.1524021163623552,1,0,-0.23259739655946185,-0.1940688207903971,0,1,2,2,1,0,1,1,1,0,0
196,0,0.1352361451875075,-0.3203753448409063,1,1,8,0,0.2815698486513085,0,0,0.12347165532453808,1,0,1.139220663355575,-0.19541333903198896,0,1,2,2,13,7,1,1,1,0,0
197,0,1.401627435155603,0.5761873387036162,0,0,0,1,3.9701695367359373,0,0,1.975546485192609,0,0,-1.0696389246432132,-0.043674851766623946,0,1,1,0,12,3,1,1,0,0,0
198,0,-0.3367056755406031,-0.5465262459591995,1,1,11,0,-0.06680620620224584,0,0,0.12347165532453808,1,0,1.08109277946087,-0.0878518797046416,0,1,2,2,0,7,1,1,1,0,0
199,0,-0.7588361055299683,1.0616579397708854,0,0,8,0,-0.6529152770288265,0,0,1.3581882085699186,0,0,-0.7208716212749835,-0.11935202136479332,0,1,1,0,13,7,1,1,0,0,0
200,1,-0.6321969765331588,-0.8561017017122409,0,0,1,1,-0.2910826363654782,0,0,-0.2881005290905888,0,0,-1.0696389246432132,-0.06518714363209341,0,0,1,0,10,3,1,1,0,0,0
201,1,0.8241530069301513,-0.7555901901041105,0,0,9,2,0.007952603852164964,0,1,-0.49388662129815225,1,0,-1.0696389246432132,-0.13779112867805288,0,0,1,0,6,0,1,0,1,0,0
202,0,-0.568877412034754,-0.4037998994756545,0,0,6,0,0.007952603852164964,0,0,0.7408299319472283,0,0,0.0,-0.0801689183241168,0,1,1,0,1,7,1,1,0,0,0
203,1,-0.9133358429060758,1.1038727746463004,0,0,1,0,-0.4525616660830056,0,0,-0.08231443688302535,1,0,-0.7848122935591589,-0.19541333903198896,0,0,1,0,10,7,1,1,1,0,0
204,0,0.402022576940786,-0.5294392889858174,1,1,0,0,-0.6394586912190325,0,0,-0.2881005290905888,0,0,-0.7789995051696884,0.0325785399350848,0,1,2,2,12,7,1,1,0,0,0
205,1,0.32519483868272187,1.4556630652747564,0,0,1,1,3.5216166764094723,0,0,1.1524021163623552,0,0,-1.0696389246432132,1.0703545484094736,0,0,1,0,10,3,1,1,0,0,0
206,1,3.3780421083658108,-0.9566132133203712,1,1,8,5,-0.6648766866375322,1,1,-0.49388662129815225,0,2,0.0,-0.19541333903198896,0,0,2,2,13,8,0,0,0,1,0
207,0,-0.24468124180292117,0.9199367084034221,0,0,1,1,1.0291579491954164,0,0,0.7408299319472283,0,0,1.1450334517450456,-0.16314490123378475,0,1,1,0,10,3,1,1,0,0,0
208,0,0.3040883171832536,-0.45405565527971964,0,0,5,0,0.6807818943418621,0,0,0.9466160241547917,0,0,-0.19772066622263887,0.04852068479967378,0,1,1,0,8,7,1,1,0,0,0
209,0,0.6696532695540437,-0.10226536465126349,0,0,6,2,1.2788523747771483,0,0,2.7986908540228628,0,0,-0.3895426830751652,0.03699624272888657,0,1,1,0,1,0,1,1,0,0,0
210,0,0.6553008349344052,0.22439704807516006,0,0,4,1,2.3254757155388996,0,0,2.387118669607736,1,0,1.2496636427555143,-0.19541333903198896,0,1,1,0,2,3,1,1,1,0,0
211,0,-0.6110904550336904,0.37516431548735557,1,1,7,0,0.9798171345595054,0,1,-0.49388662129815225,1,1,-0.4883600856961636,-0.19541333903198896,0,1,2,2,3,7,1,0,1,2,0
212,0,2.407142119390271,1.9582206233154082,0,0,12,3,4.717757637280045,0,0,2.592904761815299,1,0,-1.0696389246432132,-0.003339304518868689,0,1,1,0,5,2,1,1,1,0,0
213,0,-0.7166230625310318,1.355151553666626,0,0,9,0,0.38174665412421893,0,0,1.3581882085699186,0,0,-0.7441227748328655,-0.052894405423253715,0,1,1,0,6,7,1,1,0,0,0
214,0,-0.41353341379866726,-0.4118408204043049,1,1,4,0,0.9050583245050945,0,0,-0.2881005290905888,0,0,0.15685942553506133,-0.19541333903198896,0,1,2,2,2,7,1,1,0,0,0
215,0,1.401627435155603,-0.253032632063459,0,0,11,0,0.38174665412421893,0,1,-0.49388662129815225,0,1,0.26730240493500074,-0.19541333903198896,0,1,1,0,0,7,1,0,0,2,0
216,0,0.8106448331704919,-0.1444801995266782,0,0,4,1,1.42836999488597,0,0,1.1524021163623552,0,0,0.7904533599873453,-0.19541333903198896,0,1,1,0,2,3,1,1,0,0,0
217,0,2.0559296016391193,1.355151553666626,0,0,12,3,0.8302995144506837,0,0,0.535043839739665,0,0,-1.0696389246432132,1.5046339404436386,0,1,1,0,5,2,1,1,0,0,0
218,0,1.8870774296433732,0.9782333851361374,0,0,10,0,1.9262636698483457,0,0,0.535043839739665,0,0,-1.0696389246432132,-0.19541333903198896,0,1,1,0,4,7,1,1,0,0,0
219,1,-1.0678355802821833,0.9028497514300398,1,1,6,0,-0.365841446419889,0,0,0.3292577475321015,1,0,-0.6046158534855736,-0.09937632177542882,0,0,2,2,1,7,1,1,1,0,0
220,1,1.5628812594115404,1.564215497811537,0,0,11,0,0.019914013460870704,0,0,0.12347165532453808,1,0,-0.16284393588581592,-0.19541333903198896,0,0,1,0,0,7,1,1,1,0,0
221,0,2.8579774186189133,1.2546400420584958,0,0,10,5,5.3158281177153315,0,0,0.9466160241547917,1,0,-0.9417575800748623,-0.19541333903198896,0,1,1,0,4,8,1,1,1,0,0
222,1,-1.1809665355193335,0.8525939956259746,0,0,11,0,-0.2537032313382728,0,1,-0.49388662129815225,1,0,-1.0696389246432132,-0.19541333903198896,0,0,1,0,0,7,1,0,1,0,0
223,1,-1.0754339280219922,0.9611464281627552,0,0,11,0,-0.6394586912190325,0,1,-0.49388662129815225,0,0,-0.4883600856961636,-0.19541333903198896,0,0,1,0,0,7,1,0,0,0,0
224,1,0.5219076190577658,0.14901341436906232,0,0,1,0,-0.6274972816103268,0,1,-0.49388662129815225,1,0,0.25567682815605974,-0.19541333903198896,0,0,1,0,10,7,1,0,1,0,0
225,0,-0.7022706279113932,-0.15252112045532865,0,0,6,2,-0.5901178765831214,0,1,-0.49388662129815225,1,0,-0.13959278232793393,-0.19541333903198896,0,1,1,0,1,0,1,0,1,0,0
226,0,-1.138753492520397,0.14901341436906232,0,0,5,0,-0.5153590665287107,0,1,-0.49388662129815225,0,0,-0.6046158534855736,-0.19541333903198896,0,1,1,0,8,7,1,0,0,0,0
227,1,-0.765590192409798,0.744041563089194,1,1,8,0,0.07075000429787003,1,1,-0.49388662129815225,0,0,-0.11634162877005194,-0.19541333903198896,0,0,2,2,13,7,0,0,0,0,0
228,0,-1.0045160157837785,-0.8812295796142735,0,0,1,0,-0.06680620620224584,0,0,-0.08231443688302535,1,0,-0.6046158534855736,-0.19541333903198896,0,1,1,0,10,7,1,1,1,0,0
229,0,-0.8010491485289049,1.2546400420584958,0,0,4,0,-0.4660182518927995,0,1,-0.49388662129815225,0,0,-0.4883600856961636,-0.19541333903198896,0,1,1,0,2,7,1,0,0,0,0
230,0,-0.5401725427954768,-0.253032632063459,0,0,4,0,-0.4779796615015052,0,0,0.9466160241547917,0,0,-1.0696389246432132,1.160437270596127,0,1,1,0,2,7,1,1,0,0,0
231,1,1.3383078706571983,-0.3535441436715893,0,0,8,0,3.484237271382267,0,0,-0.08231443688302535,1,0,1.9471982494919737,0.13188081577836797,0,0,1,0,13,7,1,1,1,0,0
232,0,0.16309675356680547,-0.6048229226919151,0,0,8,1,0.6807818943418621,0,0,0.3292577475321015,1,0,0.40099653789282214,-0.030805891454244887,0,1,1,0,13,3,1,1,1,0,0
233,0,-0.3291073278007942,1.8074533559032129,0,0,0,0,1.0545759446139162,0,1,-0.49388662129815225,1,0,1.7611890210289178,-0.09937632177542882,0,1,1,0,12,7,1,0,1,0,0
234,1,2.266994816633802,3.2648702742211024,0,0,9,2,2.3254757155388996,0,0,2.1813325774001724,0,0,-1.0696389246432132,1.0914826922059169,0,0,1,0,6,0,1,1,0,0,0
235,1,-0.9200899297859055,-0.5877359657185329,0,0,1,0,-0.041388210783746174,0,0,0.535043839739665,0,0,0.2091745210402958,0.2853479693543511,0,0,1,0,10,7,1,1,0,0,0
236,0,-0.4557464567976038,-0.906357457516306,0,0,9,2,-0.6648766866375322,0,1,-0.49388662129815225,1,0,-1.0696389246432132,-0.19541333903198896,0,1,1,0,6,0,1,0,1,0,0
237,0,-0.8643687130273096,0.5510594608015836,0,0,11,0,-0.2417418217295671,0,0,-0.2881005290905888,0,0,-0.6046158534855736,1.6869121991965894,0,1,1,0,0,7,1,1,0,0,0
238,0,0.9507921359269608,-0.026881730945165747,0,0,1,0,0.7047047135592737,0,1,-0.49388662129815225,0,1,-1.0696389246432132,-0.19541333903198896,0,1,1,0,10,7,1,0,0,2,0
239,0,0.5573665751768727,1.0787448967442679,0,0,8,0,0.08271141390657576,0,0,0.7408299319472283,0,0,1.9530110378814443,-0.1577668282674174,0,1,1,0,13,7,1,1,0,0,0
240,0,-0.9344423644055441,1.0536170188422351,1,1,6,0,0.08271141390657576,0,1,-0.49388662129815225,0,1,-0.8371273890643933,-0.19541333903198896,0,1,2,2,1,7,1,0,0,2,0
241,0,1.4083815220354328,4.086049324059528,0,0,0,0,-0.14156501625665663,0,0,0.12347165532453808,0,0,-0.37210431790675375,-0.19272430254880527,0,1,1,0,12,7,1,1,0,0,0
242,0,-0.2733861110421983,0.048501902760932,0,0,0,0,2.6245109557565427,0,1,-0.49388662129815225,1,0,-0.6627437373802785,-0.19541333903198896,0,1,1,0,12,7,1,0,1,0,0
243,1,-1.082188014901822,0.5510594608015836,0,0,1,0,0.14550881435228083,0,0,0.535043839739665,0,0,0.0,4.937957307365663,0,0,1,0,10,7,1,1,0,0,0
244,0,-1.10329453640129,-0.5545671668878499,0,0,9,0,-0.21632382631106742,0,0,-0.08231443688302535,0,0,-0.37210431790675375,-0.13779112867805288,0,1,1,0,6,7,1,1,0,0,0
245,0,0.1352361451875075,-0.3455032227429389,1,1,6,1,-0.05484479659354009,0,0,-0.2881005290905888,1,0,-0.023337014538524024,3.26710528113603,0,1,2,2,1,3,1,1,1,0,0
246,0,1.1339967425423454,0.7520824840178443,0,0,4,1,3.5216166764094723,0,0,-0.2881005290905888,1,0,-0.5581135463698096,0.18873472999425156,0,1,1,0,2,3,1,1,1,0,0
247,1,-1.0045160157837785,-0.9143983784449565,0,0,1,1,-0.5781564669744157,0,0,1.7697603929850454,0,0,-0.6046158534855736,-0.17639800961519003,0,0,1,0,10,3,1,1,0,0,0
248,0,-0.5967380204140519,1.606430332686952,0,0,6,2,0.755540704396273,0,0,-0.08231443688302535,0,0,-0.645305372211867,-0.11013246770816355,0,1,1,0,1,0,1,1,0,0,0
249,0,-0.8221556700283731,1.2546400420584958,0,0,8,0,-0.5781564669744157,0,0,0.7408299319472283,0,0,-0.3662915295172832,-0.19541333903198896,0,1,1,0,13,7,1,1,0,0,0
250,0,0.7329728340524485,3.365381785829233,0,0,10,5,5.3158281177153315,0,0,1.7697603929850454,0,0,-1.0696389246432132,0.03507550238375536,0,1,1,0,4,8,1,1,0,0,0
251,0,0.8317513546699601,0.048501902760932,0,0,1,1,0.8302995144506837,0,0,0.7408299319472283,1,0,1.6623716184079194,-0.19541333903198896,0,1,1,0,10,3,1,1,1,0,0
252,1,-1.1598600140198652,1.2546400420584958,0,0,8,1,-0.365841446419889,0,0,1.7697603929850454,0,0,-1.0696389246432132,0.38080876450737183,0,0,1,0,13,3,1,1,0,0,0
253,0,-0.7090247147912229,1.2797679199605285,0,0,8,1,-0.5273204761374164,0,0,-0.2881005290905888,0,0,-0.4883600856961636,-0.19541333903198896,0,1,1,0,13,3,1,1,0,0,0
254,0,2.699475395150079e-15,-0.8309738238102083,0,0,5,0,-0.5901178765831214,1,1,-0.49388662129815225,0,0,1.139220663355575,0.19065547033938277,1,1,1,0,8,7,0,0,0,0,1
255,0,-1.131155144780588,1.1038727746463004,0,0,6,1,-0.3404234510013894,1,1,-0.49388662129815225,0,0,0.7904533599873453,-0.1929163765833184,1,1,1,0,1,3,0,0,0,0,1
256,0,-0.9766554074044805,1.2636860781032275,0,0,6,0,-0.06680620620224584,1,1,-0.49388662129815225,1,0,-0.2790997036752258,-0.19541333903198896,1,1,1,0,1,7,0,0,1,0,1
257,0,-0.9766554074044805,-0.9566132133203712,0,0,7,0,-0.5153590665287107,1,1,-0.49388662129815225,0,0,-0.23259739655946185,-0.19541333903198896,1,1,1,0,3,7,0,0,0,0,1
258,1,-0.9133358429060758,0.9611464281627552,0,0,9,0,-0.6529152770288265,1,1,-0.49388662129815225,0,0,0.09291875325088589,-0.003339304518868689,1,0,1,0,6,7,0,0,0,0,1
259,1,-0.5967380204140519,-0.6048229226919151,1,1,6,0,-0.6155358720016211,1,1,-0.49388662129815225,0,0,-0.3023508572331078,-0.19541333903198896,1,0,2,2,1,7,0,0,0,0,1
260,0,0.09977718906840069,-0.48722445411040266,0,0,7,1,1.0545759446139162,1,1,-0.49388662129815225,1,0,0.6276952850821714,-0.19541333903198896,1,1,1,0,3,3,0,0,1,0,1
261,1,1.7393317791470952,-0.9566132133203712,1,1,12,3,-0.6648766866375322,1,1,-0.49388662129815225,0,0,-1.0696389246432132,-0.19541333903198896,1,0,2,2,5,2,0,0,0,0,1
262,1,1.401627435155603,-0.6882474773266632,0,0,9,6,-0.5646998811646218,1,1,-0.49388662129815225,0,0,-1.0696389246432132,-0.17236445489041452,1,0,1,0,6,6,0,0,0,0,1
263,1,-0.9411964512853738,1.1541285304503655,1,1,8,1,-0.6648766866375322,1,1,-0.49388662129815225,1,0,-0.1744695126647569,-0.1892669699275691,1,0,2,2,13,3,0,0,1,0,1
264,0,1.6194467370301153,-0.8390147447388587,0,0,12,3,-0.6648766866375322,1,1,-0.49388662129815225,0,0,-0.22678460816999135,-0.19541333903198896,1,1,1,0,5,2,0,0,0,0,1
265,0,-1.22317957851827,-0.939526256346989,1,1,6,0,-0.6529152770288265,1,1,-0.49388662129815225,0,0,-0.2558485501173438,-0.05673588611351612,1,1,2,2,1,7,0,0,0,0,1
266,0,-1.1176469710209287,-0.7133753552286959,1,1,10,7,-0.6648766866375322,1,1,-0.49388662129815225,0,0,-0.4883600856961636,-0.19541333903198896,1,1,2,2,4,1,0,0,0,0,1
267,1,0.036457624569995906,0.24952492597719264,0,0,7,0,-0.2910826363654782,1,1,-0.49388662129815225,0,0,0.5114395172927615,-0.19541333903198896,1,0,1,0,3,7,0,0,0,0,1
268,0,2.372527424131143,-0.6470377575673298,0,0,1,0,-0.6274972816103268,0,1,-0.49388662129815225,1,0,0.4416860566191156,-0.19541333903198896,0,1,1,0,10,7,1,0,1,0,0
269,0,-1.1455075794002267,-0.9234444144896883,0,0,1,8,-0.6020792861918272,1,1,-0.49388662129815225,0,0,0.09291875325088589,-0.18773037765146414,0,1,1,0,10,5,0,0,0,0,0
270,0,0.5075551844381273,-0.9566132133203712,1,1,8,5,-0.6648766866375322,1,1,-0.49388662129815225,0,2,0.0,-0.19541333903198896,0,1,2,2,13,8,0,0,0,1,0
271,0,0.06431823294929387,-0.45405565527971964,0,0,6,0,-0.2910826363654782,1,1,-0.49388662129815225,1,0,0.5579418244085255,-0.19541333903198896,1,1,1,0,1,7,0,0,1,0,1
272,0,-1.138753492520397,0.40029219338938815,1,1,2,0,-0.6529152770288265,1,1,-0.49388662129815225,0,0,-0.2558485501173438,-0.19541333903198896,1,1,2,2,9,7,0,0,0,0,1
273,0,0.5641206620567024,1.0787448967442679,1,1,5,0,-0.6274972816103268,1,1,-0.49388662129815225,0,0,-0.13959278232793393,-0.19541333903198896,1,1,2,2,8,7,0,0,0,0,1
274,0,-0.0758290698071751,-0.45405565527971964,0,0,4,1,0.007952603852164964,1,1,-0.49388662129815225,1,1,0.9067091277767552,-0.19541333903198896,1,1,1,0,2,3,0,0,1,2,1
275,0,-1.0965404495214603,0.19122824924447704,0,0,7,0,-0.5033976569200049,1,1,-0.49388662129815225,0,0,-0.37210431790675375,-0.19541333903198896,1,1,1,0,3,7,0,0,0,0,1
276,1,-1.0467290587827152,0.13192645739568018,0,0,9,1,-0.5781564669744157,1,1,-0.49388662129815225,0,0,-0.6046158534855736,-0.10244950632763875,1,0,1,0,6,3,0,0,0,0,1
